DOMAIN,STATE,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
BRZWCURTY.NET,KR,119,14,14,0,0,1,1,0,0,2,4,1,40.152,30,0,0,0,LEGIT
UQNH.NET,ROM,430,19,19,0,0,0,1,0,0,1,3,0,22.928,16,1,25.9,25.9,FRAUD
XQPHLZD.ORG,UBAO,669,10,10,0,0,0,1,1,0,2,0,0,-6.936,21,2,11.65,11.65,LEGIT
TMA.COM,EAO,648,14,14,0,0,1,1,0,0,2,2,0,-2.936,9,0,31.08,31.08,LEGIT
TMA.COM,KR,104,1,0,0,0,0,1,1,0,3,3,1,-58.864,7,0,12.95,12.95,LEGIT
NEKSXUK.NET,LO,398,21,21,1,0,1,0,0,0,2,2,0,3.656,9,0,10.36,10.36,LEGIT
HPQF.COM,UO,432,2,2,0,0,0,0,1,0,1,3,1,-26.552,16,1,38.85,38.85,LEGIT
HKB.COM,ROK,655,12,12,0,0,1,0,1,0,2,0,0,27.28,10,4,20.72,20.72,LEGIT
XOSOP.COM,AO,675,7,7,0,0,1,0,1,0,2,3,0,-2.576,8,0,12.95,12.95,LEGIT
TMA.COM,MO,685,11,11,0,0,1,0,0,0,1,0,0,-2.976,7,0,38.85,38.85,FRAUD
XOSOP.COM,KR,116,17,17,0,0,0,1,0,0,1,3,0,-45.264,8,0,38.85,38.85,LEGIT
TMA.COM,AO,675,1,1,0,0,1,0,1,0,1,3,0,34.4,8,5,12.95,12.95,LEGIT
VUHZRNB.COM,KR,119,18,18,0,0,1,1,1,0,2,3,1,31.288,14,0,12.95,12.95,LEGIT
TCN.COM,VO,602,11,11,0,0,1,0,0,0,1,3,1,-21.048,7,0,12.95,12.95,LEGIT
EAYROLLTBU.COM,NO,630,21,21,0,0,1,0,0,0,1,2,0,-17.192,6,0,38.85,38.85,LEGIT
TMA.COM,ROA,385,16,16,0,0,0,1,1,0,1,3,0,-89.272,13,0,12.95,12.95,LEGIT
CQP.RR.COM,MO,685,17,17,0,0,0,1,1,0,2,3,0,-55.248,10,0,38.85,38.85,LEGIT
TMA.COM,NAO,166,19,19,0,0,1,0,0,0,1,0,0,-27.984,7,0,10.36,10.36,LEGIT
KDCWV.ORG,MO,685,15,14,0,0,0,1,1,0,1,3,1,-62.984,6,6,49.95,49.95,LEGIT
XOSOP.COM,KR,120,18,18,0,0,1,1,1,1,1,4,1,-4.648,9,0,12.95,12.95,LEGIT
MOWTIDZFJHFT.COM,SK,356,22,22,0,0,1,1,1,0,1,0,0,6.208,6,1,12.95,12.95,LEGIT
HAKNMIENMXXQHSGCS.COM,MO,685,20,20,0,0,1,1,1,0,1,3,0,16.016,6,0,34.95,34.95,LEGIT
NEKSXUK.NET,CR,428,9,9,0,0,1,1,1,0,1,0,0,9.392,15,4,12.95,12.95,LEGIT
TCN.COM,MO,685,12,12,0,0,0,0,0,0,2,3,1,-36.856,19,6,12.95,12.95,LEGIT
YFGINGP.NET,",O",634,11,11,0,0,0,0,1,0,1,3,0,-4.616,26,0,10.36,10.36,LEGIT
XOSOP.COM,VO,602,13,13,0,0,0,0,0,0,1,3,1,-18.04,7,0,25.9,25.9,LEGIT
XOSOP.COM,CO,672,19,19,0,0,0,1,1,0,2,0,0,9.144,16,0,38.85,38.85,LEGIT
GBNXRPXCT.COM,NAO,166,15,15,0,0,1,0,0,1,3,4,0,-49.184,9,9,12.95,12.95,LEGIT
PJQGQOKTS.COM,LM,128,11,11,1,0,0,1,0,0,1,2,1,34.04,28,0,38.85,38.85,LEGIT
TCN.COM,KAO,688,13,13,0,0,0,0,0,0,1,3,1,-29.344,14,0,38.85,38.85,LEGIT
VUHZRNB.COM,CO,672,14,14,1,0,1,0,0,0,1,2,0,34.696,11,0,12.95,12.95,LEGIT
TMA.COM,BO,308,12,12,0,0,1,0,0,0,1,2,1,-27.744,7,2,12.95,12.95,LEGIT
TMA.COM,",O",634,10,11,0,0,0,1,1,0,1,3,1,-20.696,17,2,38.85,38.85,LEGIT
XZXDQOGHY.NET,KR,112,13,13,0,0,0,1,1,0,1,3,1,2.576,24,3,38.85,38.85,LEGIT
TMA.COM,KR,123,14,14,1,0,1,1,1,0,1,3,0,13.144,13,0,38.85,38.85,LEGIT
EAROQN.COM,LO,398,18,18,0,0,0,1,0,0,1,0,1,38.544,16,0,38.85,38.85,LEGIT
XZXDQOGHY.NET,KR,121,11,11,0,0,1,0,0,0,2,3,0,-46.504,15,0,25.9,25.9,LEGIT
TMA.COM,TO,625,16,16,0,1,0,0,0,0,1,2,0,-49.504,15,0,38.85,38.85,LEGIT
XOSOP.COM,KR,101,15,15,0,0,1,0,0,0,1,3,0,-16.432,11,1,38.85,38.85,LEGIT
VUHZRNB.COM,VO,601,13,13,0,0,0,0,0,0,2,2,1,55.392,13,3,12.95,12.95,LEGIT
TMA.COM,TO,625,14,14,0,0,1,0,0,0,1,3,1,-24.16,12,0,12.95,12.95,LEGIT
TMA.COM,MO,685,19,19,1,0,0,0,0,0,1,3,1,7.6,19,5,12.95,12.95,LEGIT
TMA.COM,KR,113,13,13,0,0,1,1,0,0,2,3,1,-26.68,9,9,11.01,11.01,LEGIT
NEKSXUK.NET,KR,117,11,11,0,0,1,0,0,0,1,3,0,4.16,25,0,10.36,10.36,LEGIT
CQP.RR.COM,MO,685,8,8,0,0,0,1,0,0,1,3,0,36,23,0,38.85,38.85,LEGIT
TMA.COM,RO,390,13,13,0,0,1,0,0,0,1,2,0,-7.024,6,3,38.85,38.85,LEGIT
QRQMH.EDU,MV,369,11,11,0,0,1,1,1,0,1,3,0,-18.72,13,0,10.36,10.36,LEGIT
BRZWCURTY.NET,CO,672,18,18,0,0,1,1,1,0,3,3,0,20.808,9,9,10.36,10.36,LEGIT
TCN.COM,ROM,430,5,5,0,0,0,1,1,0,2,3,0,-9.448,11,0,12.95,12.95,LEGIT
VUHZRNB.COM,KR,119,15,15,0,0,1,0,0,0,1,2,0,-54.992,9,9,25.9,25.9,LEGIT
VUHZRNB.COM,BO,308,10,10,0,0,1,1,1,0,1,3,0,-7.648,9,9,10.36,10.36,LEGIT
XOSOP.COM,CO,672,2,2,0,0,1,0,0,0,1,3,0,-3.12,6,0,10.36,10.36,LEGIT
VUHZRNB.COM,K,683,12,12,0,0,1,1,1,0,1,2,0,32.48,10,0,31.08,31.08,LEGIT
XOSOP.COM,K,683,19,19,0,0,1,0,1,0,1,0,1,37.608,7,1,12.95,12.95,FRAUD
NZKDBYCVE.COM,VO,601,20,20,0,0,1,0,0,0,2,3,0,35.816,8,0,12.95,12.95,LEGIT
TMA.COM,KR,113,15,15,1,0,0,1,0,0,1,3,0,7.704,19,2,38.85,38.85,LEGIT
NEKSXUK.NET,ROI,386,19,19,0,0,1,0,0,0,1,3,0,31.208,9,0,38.85,38.85,LEGIT
TMA.COM,PO,614,19,19,0,0,0,0,0,0,1,0,0,-95.76,17,0,12.95,12.95,LEGIT
AIHOS.NET,PK,690,8,8,0,0,1,1,0,0,1,3,0,19.48,7,4,10.36,10.36,FRAUD
TMA.COM,NAO,166,10,10,0,0,0,1,0,0,1,3,1,27.624,15,0,12.95,12.95,LEGIT
OIYHF.NET,MO,685,11,11,0,0,0,1,1,0,1,2,0,-110.176,25,0,12.95,12.95,LEGIT
PG.QUMAS.COM,LM,127,13,13,0,0,1,1,1,0,2,0,1,27.672,20,0,38.85,38.85,LEGIT
XOSOP.COM,KR,105,14,14,0,0,0,1,1,0,3,2,1,-42.952,18,2,38.85,38.85,LEGIT
VJSXQHRCOV.COM,UO,432,16,16,0,0,1,1,1,0,2,3,0,10.8,12,0,10.36,10.36,LEGIT
TCN.COM,BO,308,14,14,1,0,1,1,1,0,1,3,0,15.808,16,8,12.95,12.95,LEGIT
TMA.COM,MV,369,23,23,0,0,1,0,0,0,1,3,0,-14.944,8,1,12.95,12.95,LEGIT
VJQBREGC.COM,ROK,655,14,14,0,0,1,0,1,0,1,3,1,18.6,6,0,12.95,12.95,LEGIT
VUHZRNB.COM,PO,614,9,9,0,0,1,0,0,0,1,3,1,14.584,19,0,31.08,31.08,LEGIT
YJY.COM,LM,128,14,14,0,0,1,0,0,0,1,3,1,11.04,10,0,12.95,12.95,LEGIT
LKGAT.AF.MIL,ROM,430,12,12,1,0,0,1,1,0,1,3,1,-4.648,23,0,12.95,12.95,LEGIT
TMA.COM,PO,614,15,15,1,0,1,1,0,0,1,3,1,16.192,7,4,38.85,38.85,LEGIT
XOSOP.COM,ROK,655,8,8,0,0,0,0,0,0,1,3,0,35.968,18,0,38.85,38.85,LEGIT
TCN.COM,VO,602,14,14,0,0,1,1,0,0,1,2,0,5.696,9,0,38.85,38.85,LEGIT
FGORSY.RR.COM,VO,600,11,11,0,0,1,0,0,0,2,2,0,31.352,8,1,12.95,12.95,LEGIT
VUHZRNB.COM,KR,121,18,18,0,0,1,1,1,0,1,3,1,12.088,20,0,12.95,12.95,LEGIT
TMA.COM,VO,602,0,0,0,0,0,0,1,0,1,3,0,29.968,13,0,38.85,38.85,LEGIT
XOSOP.COM,KR,108,18,18,0,0,0,1,1,0,1,3,1,-29.584,20,0,12.95,12.95,LEGIT
TMA.COM,NAO,166,18,18,0,0,0,0,0,0,1,3,1,0.256,9,0,12.95,12.95,LEGIT
VUHZRNB.COM,AO,675,21,21,0,0,0,1,0,0,1,2,1,31.832,10,0,31.08,31.08,LEGIT
TXHMXWMCQ.NET,LM,127,13,13,0,0,1,1,1,0,1,3,0,15.056,10,3,38.85,38.85,LEGIT
VUHZRNB.COM,VO,602,17,17,0,0,1,0,0,0,2,2,0,0.416,7,0,10.36,10.36,LEGIT
ZXAOASQ.NET,TAO,647,13,13,0,0,0,0,1,0,1,3,0,45.896,20,0,49.95,49.95,LEGIT
TCN.COM,SO,693,15,15,0,0,0,0,0,0,1,3,0,19.272,17,0,38.85,38.85,LEGIT
TMA.COM,AO,675,23,23,0,0,1,1,1,0,6,3,0,-11.216,10,4,38.85,38.85,LEGIT
VUHZRNB.COM,ROK,655,0,0,0,0,0,0,0,0,1,2,1,24.248,22,0,12.95,12.95,LEGIT
IWFZP.COM,ROK,655,12,12,0,0,1,1,1,0,1,3,1,-35.192,22,0,12.95,12.95,LEGIT
YVHJQEVINR.COM,NNO,606,0,0,0,0,0,0,1,0,1,3,0,30.264,19,0,25.9,25.9,LEGIT
TMA.COM,CR,428,10,10,0,0,1,1,0,0,1,3,1,2.992,23,2,11.01,11.01,LEGIT
WAJCTHFVP.NET,ROB,453,15,15,0,0,0,1,1,0,1,0,0,-34.808,25,0,49.95,49.95,LEGIT
XOSOP.COM,KR,115,14,14,0,0,1,1,1,0,1,2,0,17.032,22,0,38.85,38.85,LEGIT
NEKSXUK.NET,KAO,688,15,15,0,0,1,1,0,0,1,3,0,16.624,11,4,31.08,31.08,LEGIT
SMVDVFBTEOGI.NET,",O",634,19,19,0,0,0,1,1,0,2,3,0,30.912,7,4,49.95,49.95,LEGIT
VOMJQVAA.NET,TR,667,4,4,0,0,0,0,1,0,1,3,0,60.136,20,0,38.85,38.85,LEGIT
PGSEQQPW.NET,LO,398,16,16,1,0,1,0,1,0,1,3,1,8.976,7,0,38.85,38.85,LEGIT
ACYTF.COM,ROK,655,20,20,0,0,1,0,1,0,1,2,1,53.072,8,2,12.95,12.95,LEGIT
WAJCTHFVP.NET,KAO,688,17,17,0,0,0,0,1,0,1,0,0,-11.376,27,0,38.85,38.85,LEGIT
BRZWCURTY.NET,RONO,362,18,18,0,0,1,0,0,0,1,3,0,-1.024,9,9,38.85,38.85,LEGIT
VCWGQDR.NET,KR,105,17,17,0,0,1,0,0,0,3,2,1,17.72,8,0,12.95,12.95,LEGIT
TMA.COM,KR,113,18,18,1,0,1,1,1,0,1,2,1,49.712,7,2,12.95,12.95,LEGIT
BRZWCURTY.NET,ROT,420,17,17,0,1,0,0,0,0,1,3,0,12.4,19,2,12.95,12.95,LEGIT
XOSOP.COM,CR,428,5,5,0,0,1,0,1,0,1,3,1,16.552,6,0,12.95,12.95,LEGIT
BRZWCURTY.NET,",O",634,11,11,0,0,1,1,0,0,1,1,1,-0.832,15,2,49.95,49.95,LEGIT
XOSOP.COM,SO,693,12,12,0,0,0,0,0,0,1,2,1,33.856,8,1,31.08,31.08,FRAUD
XOSOP.COM,IO,664,15,15,0,0,0,1,1,0,1,3,0,8.648,9,0,10.36,10.36,LEGIT
BRZWCURTY.NET,ROA,385,16,16,0,0,0,1,0,0,1,1,1,21.552,28,0,12.95,12.95,LEGIT
DQZSZJ.RR.COM,TO,625,21,21,0,0,0,1,1,0,2,3,0,36.304,10,0,12.95,12.95,LEGIT
XOSOP.COM,OO,644,8,7,0,0,1,0,0,0,1,3,1,46.176,9,0,12.95,12.95,LEGIT
TMA.COM,RONO,362,14,14,0,0,0,1,1,0,1,3,1,22.84,13,0,38.85,38.85,LEGIT
TCN.COM,KR,110,23,23,1,0,0,1,1,0,1,3,0,29.6,6,1,12.95,12.95,LEGIT
TMA.COM,RONO,362,13,13,0,0,0,1,1,0,1,3,1,32.424,17,0,38.85,38.85,LEGIT
TMA.COM,CO,672,10,10,0,0,1,1,1,0,2,3,1,-0.904,24,0,11.01,11.01,LEGIT
TCN.COM,AO,675,22,22,0,0,1,0,0,0,2,3,0,19.744,10,1,12.95,12.95,LEGIT
NEKSXUK.NET,CO,672,13,13,0,0,0,1,0,0,1,2,1,-45.592,7,0,38.85,38.85,LEGIT
PGSEQQPW.NET,KR,110,21,21,0,0,0,1,1,0,1,3,0,8.16,22,0,49.95,49.95,LEGIT
XOSOP.COM,KAO,688,20,20,0,0,0,1,1,0,2,3,1,61.456,9,0,12.95,12.95,LEGIT
AQUCNLTM.COM,MO,685,14,14,1,0,0,1,1,0,1,0,0,4.04,8,1,34.95,34.95,LEGIT
QJIWNZUH.COM,SK,356,13,13,0,0,0,1,0,0,1,2,0,14.832,16,0,31.08,31.08,LEGIT
GCUXVRO.NET,PO,614,8,8,0,0,0,1,0,0,1,0,0,-50.088,20,0,49.95,49.95,LEGIT
VUHZRNB.COM,PO,614,7,7,0,0,1,1,0,0,1,3,1,-16.68,9,9,12.95,12.95,LEGIT
SDNMPSUPLE.NET,ROI,386,16,16,0,0,1,0,0,0,2,2,1,-1.936,9,0,12.95,12.95,LEGIT
FCVP.MIL,LO,398,10,10,1,0,0,0,0,0,1,3,0,35.064,20,0,25.9,25.9,LEGIT
VUHZRNB.COM,VO,601,18,18,0,0,0,0,0,0,1,0,0,-11.032,10,0,12.95,12.95,LEGIT
TMA.COM,LM,128,13,13,1,0,0,1,1,0,1,3,0,20.552,12,1,38.85,38.85,LEGIT
VUHZRNB.COM,SO,693,22,22,1,0,1,1,1,0,1,3,0,52.312,19,1,12.95,12.95,LEGIT
UWVUAETGFIRSDZ.COM,ROB,453,13,13,0,0,1,0,0,0,1,3,0,-13.344,7,0,12.95,12.95,LEGIT
DEPPMKGBCRT.COM,PO,614,16,16,0,0,1,0,0,0,1,2,1,-28.184,12,0,12.95,12.95,LEGIT
OHDUHTFER.COM,KR,113,21,21,0,0,1,0,0,0,2,0,0,1.232,11,0,20.72,20.72,LEGIT
KXKCRY.EDU,ROA,385,10,10,1,0,1,1,1,0,2,2,1,21.808,6,0,12.95,12.95,LEGIT
XOSOP.COM,VO,600,19,19,0,0,1,1,0,0,1,2,1,-6.344,19,0,49.95,49.95,LEGIT
NEKSXUK.NET,CR,428,8,8,0,0,0,0,1,0,1,3,1,-41.16,22,0,38.85,38.85,LEGIT
TZOJULB.COM,VO,600,9,9,0,0,1,0,0,0,1,2,0,-57.864,6,0,38.85,38.85,LEGIT
XOSOP.COM,KR,111,13,13,0,0,1,1,1,0,1,2,0,44.648,6,0,25.9,25.9,LEGIT
VUHZRNB.COM,KR,123,0,0,0,0,0,0,0,0,1,4,0,29.856,14,0,38.85,38.85,LEGIT
NAHPRXE.COM,MO,685,9,9,0,0,0,0,0,0,2,1,0,18.056,26,0,12.95,12.95,LEGIT
BWT.NET,AO,675,20,20,0,0,0,0,1,0,1,0,0,-40.72,24,0,38.85,38.85,LEGIT
TMA.COM,NO,630,15,15,0,0,1,0,0,0,1,3,0,-49.28,8,0,38.85,38.85,LEGIT
UCKGMRZO.ESC7,VO,601,12,11,0,0,1,0,0,0,1,2,1,-11.056,27,1,11.01,11.01,LEGIT
ZMTHOYBT.COM,YO,150,8,8,0,0,1,1,0,0,1,3,0,-1.408,7,2,25.9,25.9,LEGIT
VUHZRNB.COM,NAO,166,15,15,0,0,1,1,1,0,1,3,0,16.672,20,2,10.36,10.36,LEGIT
TMA.COM,ROM,430,16,16,0,0,1,0,0,0,1,2,0,36.856,6,0,11.65,11.65,LEGIT
XOSOP.COM,VO,602,14,14,0,0,1,0,0,0,2,2,0,10.96,8,0,10.36,10.36,LEGIT
CQP.RR.COM,MO,685,16,16,0,0,0,1,1,0,3,2,1,27.24,10,2,20.72,20.72,LEGIT
TMA.COM,KR,124,16,16,1,0,1,1,1,0,1,2,1,-24.024,10,1,38.85,38.85,LEGIT
NSAT.COM,LO,398,11,11,0,1,0,0,0,0,1,3,1,19.368,19,0,25.9,25.9,LEGIT
TUDFIES.COM,LO,398,8,8,0,0,0,0,0,0,1,3,1,16.184,18,0,38.85,38.85,LEGIT
VUHZRNB.COM,CO,672,17,17,1,0,1,0,0,0,1,2,0,34.696,11,0,12.95,12.95,LEGIT
VUHZRNB.COM,NAO,166,0,0,0,0,0,1,1,0,1,3,0,-26.84,17,2,12.95,12.95,LEGIT
TMA.COM,KR,123,15,15,1,0,1,0,0,0,1,3,0,45.256,7,2,38.85,38.85,LEGIT
VUHZRNB.COM,MV,369,17,17,0,0,1,1,1,0,1,0,0,-4.512,16,0,12.95,12.95,LEGIT
NEKSXUK.NET,PO,614,7,7,0,0,1,0,0,0,1,3,0,30.12,8,2,38.85,38.85,LEGIT
VUHZRNB.COM,TO,625,15,15,0,0,0,1,0,0,1,3,0,44.168,20,0,11.65,11.65,LEGIT
TCN.COM,",O",634,17,17,0,0,0,0,0,0,1,3,1,-6.424,16,2,12.95,12.95,LEGIT
VUHZRNB.COM,MO,685,14,14,0,1,1,1,1,0,2,3,1,31.64,8,0,38.85,38.85,LEGIT
XOSOP.COM,PO,614,23,23,0,0,1,0,0,0,1,3,1,7.968,10,0,38.85,38.85,LEGIT
TMA.COM,MO,685,18,18,0,0,1,0,0,0,1,2,1,-42.744,20,4,12.95,12.95,LEGIT
TMA.COM,KR,123,20,20,0,0,1,1,0,0,3,2,1,1.856,9,0,25.9,25.9,LEGIT
TMA.COM,KR,102,15,15,0,0,0,1,1,0,1,3,0,41.264,10,1,38.85,38.85,LEGIT
XOSOP.COM,KR,112,14,14,0,0,1,1,1,0,1,3,0,-37.4,10,0,38.85,38.85,LEGIT
WAJCTHFVP.NET,PO,614,7,7,0,0,1,1,1,0,2,2,0,39.408,9,9,25.9,25.9,LEGIT
NJVVTTOKL.RR.COM,ROK,655,15,15,0,0,1,0,0,0,1,2,0,19.872,8,0,38.85,38.85,LEGIT
XOSOP.COM,IO,664,14,14,0,0,1,1,0,0,1,3,1,35.104,8,2,12.95,12.95,FRAUD
TMA.COM,ROK,655,9,9,0,0,1,1,0,0,1,2,0,25.128,22,0,10.36,10.36,LEGIT
TMA.COM,KR,123,21,21,0,0,0,0,1,0,1,3,1,53.808,7,0,38.85,38.85,LEGIT
TMA.COM,K,683,10,10,0,0,1,0,0,0,1,2,1,14.328,18,5,25.9,25.9,LEGIT
BWT.NET,NAO,166,8,8,0,0,0,1,1,0,2,3,1,-22.672,7,1,12.95,12.95,LEGIT
XOSOP.COM,KR,108,23,23,0,0,0,1,1,0,1,0,1,-24.984,20,3,49.95,49.95,LEGIT
TIHRKPPW.NET,BO,308,7,7,0,0,0,1,0,0,1,3,0,21.552,26,0,12.95,12.95,LEGIT
BEBYDRWTM.COM,CO,672,23,23,0,0,0,0,0,0,1,2,1,22.48,33,0,38.85,38.85,LEGIT
CQP.RR.COM,MO,685,22,22,0,1,1,0,0,0,2,3,0,39.896,8,0,38.85,38.85,LEGIT
CQP.RR.COM,MO,685,2,2,0,0,0,0,0,0,3,3,1,1.512,21,0,49.95,49.95,LEGIT
TMA.COM,BO,308,12,12,0,0,0,0,0,0,1,0,0,14.376,17,0,38.85,38.85,LEGIT
QZQGJNOH.ATT.NET,MO,685,20,20,0,0,1,0,0,0,2,3,0,5.456,10,0,31.08,31.08,LEGIT
XOSOP.COM,KR,118,21,21,0,0,0,0,0,0,1,3,1,31.488,22,0,12.95,12.95,LEGIT
DZF.RR.COM,ROK,655,23,23,1,0,1,0,1,0,1,0,0,12.712,7,0,38.85,38.85,LEGIT
XOSOP.COM,MV,369,12,12,0,0,1,1,1,0,2,3,0,43.776,6,0,10.36,10.36,LEGIT
DPQD.EDU,ROI,386,1,1,0,0,1,1,0,0,1,3,0,-15.376,12,0,10.36,10.36,LEGIT
VUHZRNB.COM,AO,675,4,4,0,0,1,0,0,0,1,3,0,20.112,9,9,31.08,31.08,LEGIT
XOSOP.COM,CO,672,12,12,0,0,1,1,1,0,1,2,0,31.04,8,0,31.08,31.08,LEGIT
XZXDQOGHY.NET,KR,118,0,0,0,0,1,0,1,0,1,3,0,-36.128,17,0,12.95,12.95,LEGIT
TMA.COM,ROK,655,20,20,0,0,0,0,0,0,1,3,1,-18.296,19,0,25.9,25.9,LEGIT
XZXDQOGHY.NET,KR,102,13,13,1,0,1,0,0,0,1,3,1,24.112,7,0,12.95,12.95,LEGIT
TMA.COM,CO,672,10,10,1,0,0,1,0,0,3,2,1,58.384,11,0,38.85,38.85,FRAUD
TCN.COM,SP,198,0,0,0,1,0,1,1,0,2,2,1,24.392,7,0,38.85,38.85,LEGIT
POICOVXFKAJLG.COM,KR,103,11,11,0,0,1,1,1,0,1,2,0,22.632,22,0,12.95,12.95,LEGIT
TMA.COM,KR,101,15,15,0,0,0,0,0,0,1,3,0,-7.896,18,0,10.36,10.36,LEGIT
XUZFXLYPJEK.ORG,SK,355,17,17,0,0,0,1,0,0,1,3,1,-62.24,18,0,12.95,12.95,LEGIT
VUHZRNB.COM,PO,614,14,14,0,0,1,1,1,0,1,3,0,51.032,27,0,25.9,25.9,LEGIT
BRA.EDU,VO,602,10,10,0,0,1,1,0,0,2,1,0,7.272,9,0,12.95,12.95,LEGIT
BRZWCURTY.NET,KR,122,0,0,1,0,1,0,0,0,1,3,0,28.448,9,9,59.4,59.4,LEGIT
XOSOP.COM,",O",634,20,20,0,0,1,0,0,0,1,3,1,33.304,8,0,31.08,31.08,LEGIT
XOSOP.COM,KR,120,13,13,1,0,1,1,0,0,1,3,0,43.984,29,0,12.95,12.95,LEGIT
QYMGCUN.NET,VO,602,12,12,0,0,0,1,1,0,1,3,0,13.184,12,4,49.95,49.95,LEGIT
KEKQBTANJE.COM,KR,114,10,10,0,0,1,0,0,0,1,3,0,16.384,10,0,10.36,10.36,LEGIT
QZHNS.COM,OO,644,15,15,1,0,1,1,1,0,3278,4,1,33.096,11,0,0,0,LEGIT
TMA.COM,MO,685,16,16,0,0,0,1,0,0,1,3,1,-12.432,18,0,12.95,12.95,LEGIT
VIFZXSYATKHC.COM,ROA,385,16,16,0,0,0,1,1,0,1,0,0,-14.184,23,0,38.85,38.85,LEGIT
VUHZRNB.COM,KR,114,17,17,0,0,0,1,0,0,1,2,0,41.432,20,2,12.95,12.95,LEGIT
SYY.EDU,VO,600,20,20,0,0,0,1,0,0,1,3,0,28.976,6,2,49.95,49.95,LEGIT
TMA.COM,NO,630,5,5,0,1,1,1,1,0,1,3,0,-19.688,9,3,10.36,10.36,LEGIT
TMA.COM,MO,685,11,11,0,0,0,1,1,0,1,0,0,-108.648,15,0,38.85,38.85,LEGIT
QZHNS.COM,VO,600,16,16,0,0,0,1,1,0,364,4,0,-3.624,13,1,0,0,LEGIT
XOSOP.COM,TAO,647,19,19,0,0,1,0,0,0,1,1,0,39.72,9,0,12.95,12.95,LEGIT
TMA.COM,KR,111,8,8,0,1,1,1,1,0,1,3,1,-66.512,7,0,38.85,38.85,LEGIT
IBM.INDIANA,KR,104,17,17,0,0,1,1,0,0,1,2,0,-9.568,10,0,25.9,25.9,LEGIT
DZAJ.COM,VO,600,11,11,0,0,1,1,1,1,1,3,0,1.992,9,9,12.95,12.95,LEGIT
IWFZP.COM,PO,614,9,9,0,0,0,1,1,0,2,3,1,-0.272,20,0,38.85,38.85,LEGIT
TMA.COM,NAO,166,17,17,0,0,1,1,1,0,2,2,1,6.608,38,23,20.72,20.72,LEGIT
TMA.COM,SO,693,16,16,0,0,1,0,0,0,1,3,0,32.6,7,4,12.95,12.95,LEGIT
XOSOP.COM,ROK,655,16,16,0,0,1,1,1,0,1,3,1,39.104,8,5,38.85,38.85,LEGIT
XOSOP.COM,LO,398,15,15,1,0,1,0,0,0,1,3,1,42.464,24,7,11.01,11.01,LEGIT
TMA.COM,NAO,166,12,12,0,0,1,1,0,0,1,3,1,18.032,18,1,25.9,25.9,LEGIT
CVZ.NEW-CASTLE,RO,390,9,9,0,0,0,1,0,0,1,3,0,6.576,32,0,49.95,49.95,LEGIT
XOSOP.COM,VO,601,17,17,1,0,1,1,1,0,1,2,1,14.128,9,0,10.36,10.36,LEGIT
XOSOP.COM,AR,649,12,12,0,0,1,0,1,0,1,2,0,16.568,18,4,12.95,12.95,LEGIT
XOSOP.COM,KR,105,19,19,0,0,1,1,0,0,3,4,1,32.312,9,3,38.85,38.85,LEGIT
GHN.COM,SK,355,11,11,1,0,0,1,0,0,1,3,0,24.84,20,0,49.95,49.95,LEGIT
QJMJGURCUQS.COM,KR,112,15,15,0,0,0,1,1,0,2,3,1,54.952,20,1,12.95,12.95,LEGIT
WYSZAYMAANK.COM,ROK,655,17,17,0,0,1,0,0,0,1,3,0,5.128,8,4,25.9,25.9,LEGIT
TMA.COM,MO,685,13,13,0,0,1,1,0,0,1,3,0,25.776,10,3,11.01,11.01,LEGIT
PBLG.COM,ROB,452,10,10,0,0,1,0,0,0,1,2,0,14.936,6,0,38.85,38.85,LEGIT
TCN.COM,KR,113,19,19,0,0,1,1,0,0,1,3,0,-34.688,9,9,38.85,38.85,LEGIT
TMA.COM,KR,113,0,23,0,0,1,1,1,0,1,2,1,-61.824,10,0,11.65,11.65,LEGIT
VUHZRNB.COM,KR,119,12,12,0,0,1,1,1,0,2,3,0,46.776,7,0,31.08,31.08,LEGIT
XOSOP.COM,KR,119,15,15,0,0,0,0,0,0,1,2,1,-156.168,21,0,12.95,12.95,LEGIT
MBAXMAFJR.COM,AR,649,20,20,0,0,0,1,1,0,1,3,1,-10.168,19,4,12.95,12.95,LEGIT
ZUB.NET,VO,601,17,17,0,0,0,0,0,0,1,1,1,-46.4,16,0,31.08,31.08,LEGIT
TMA.COM,ROK,655,13,13,0,0,1,0,1,0,2,3,0,59.848,16,0,12.95,12.95,LEGIT
TMA.COM,NO,630,0,0,0,0,1,1,0,0,2,3,1,-9.064,9,9,38.85,38.85,LEGIT
XOSOP.COM,KAO,688,12,12,0,0,1,1,0,0,1,2,0,-11.4,16,3,12.95,12.95,LEGIT
XGKZTTDJIF.COM,IO,664,15,15,0,0,0,1,0,0,1,3,1,-57.232,21,4,25.9,25.9,LEGIT
PGSEQQPW.NET,NAO,166,16,16,0,0,0,0,0,0,1,3,1,-66.56,21,0,49.95,49.95,LEGIT
TGRXNMB.NET,CR,428,10,10,1,0,1,0,0,0,1,1,1,44.432,23,0,12.95,12.95,LEGIT
NDQBXBUMYGD.COM,ROK,655,0,0,1,0,0,0,0,0,1,0,0,30.552,19,0,12.95,12.95,LEGIT
